id,organizationId,departmentId,teamId,role,tenureMonths,engagementScore,culturalContributions,recognitionsReceived,recognitionsGiven,lastActiveDate,createdAt,updatedAt
a668a1e2-3ac8-532f-d710-34f774f2bd60,f34c2c97-575b-493e-b555-137383e5a6ee,c2cf845a-bf44-4514-bc07-156b26d524d6,7ff759e3-a193-4d57-b80a-5a3b18b10336,Manager,130,92.9,49,26,2,2025-11-17T20:33:45.196248,2015-03-15T20:33:45.196250,2025-11-17T20:33:45.196252
a8a9553b-6aec-14df-8e1e-0bfea232c389,f34c2c97-575b-493e-b555-137383e5a6ee,bd103e83-ae26-49dd-86da-878f5a0aa584,203999b0-f2b0-4243-bb0f-b6e1bf58d4be,Senior Manager,67,81.3,49,8,7,2025-10-30T20:33:45.196262,2020-05-17T20:33:45.196264,2025-11-17T20:33:45.196265
c1029943-4b4b-322f-400d-0273bb5bf9f9,f34c2c97-575b-493e-b555-137383e5a6ee,bb5e86a4-deab-4ca5-9564-92282fed72c6,0cc08ec7-683a-46b9-a5e0-fcafff758f88,Manager,162,54.9,27,5,2,2025-11-10T20:33:45.196275,2012-07-28T20:33:45.196277,2025-11-17T20:33:45.196279
40286a50-ae91-1af7-502a-88c664490c0e,f34c2c97-575b-493e-b555-137383e5a6ee,bb5e86a4-deab-4ca5-9564-92282fed72c6,0b68b2f2-f574-48ff-ac7f-f5ee82666591,Manager,77,89.4,20,28,23,2025-11-05T20:33:45.196289,2019-07-22T20:33:45.196290,2025-11-17T20:33:45.196292
bde21ada-1083-d25f-e442-397d2ec0fa8c,f34c2c97-575b-493e-b555-137383e5a6ee,5b39b32d-b5d0-4dd5-bfae-573209077dd9,80630db1-72f3-4deb-a2d7-6225e124baee,Team Lead,126,99.4,6,6,6,2025-11-16T20:33:45.196302,2015-07-13T20:33:45.196303,2025-11-17T20:33:45.196305
6d59d2ba-c976-bd23-2714-bfe16e81ae53,f34c2c97-575b-493e-b555-137383e5a6ee,c2cf845a-bf44-4514-bc07-156b26d524d6,24558d7c-cbef-43de-a7c0-8947aaf3d903,Senior Director,14,65.6,33,4,11,2025-11-02T20:33:45.196314,2024-09-23T20:33:45.196316,2025-11-17T20:33:45.196318
15d335f7-3718-9512-3b60-2285dec9d3f8,f34c2c97-575b-493e-b555-137383e5a6ee,6b0d2e85-bf5f-4224-9bb0-1194259d10b4,45ffce01-ff23-4ac0-9943-76471489ebf8,Manager,175,88.5,49,8,32,2025-10-18T20:33:45.196328,2011-07-04T20:33:45.196330,2025-11-17T20:33:45.196334
d234f014-4b91-efa5-cfc2-7026fed3e970,f34c2c97-575b-493e-b555-137383e5a6ee,f544756d-a432-4897-8abc-71a730f7f164,1cb01fe7-7913-4b58-bc76-ff509097dcdf,Senior Manager,99,97.8,5,7,15,2025-11-06T20:33:45.196345,2017-09-30T20:33:45.196346,2025-11-17T20:33:45.196348
1660ab96-6c8a-6dae-88da-6bc0f402da6e,f34c2c97-575b-493e-b555-137383e5a6ee,c2cf845a-bf44-4514-bc07-156b26d524d6,463e654b-7c7d-4199-bb42-6e7021cf41f5,Senior Contributor,77,40.8,4,13,39,2025-11-04T20:33:45.196361,2019-07-22T20:33:45.196362,2025-11-17T20:33:45.196364
df11bc70-4751-c172-6acb-11fc4f304f5c,f34c2c97-575b-493e-b555-137383e5a6ee,3d251303-cfaa-466d-9f7d-ea2025b416ff,dd20e6e5-f6e7-404e-8358-4cd7f63c3a0f,Team Lead,60,52.1,6,1,10,2025-10-18T20:33:45.196374,2020-12-13T20:33:45.196376,2025-11-17T20:33:45.196377
93ff1fe7-3c45-f324-ba2c-ebf4682b93fc,f34c2c97-575b-493e-b555-137383e5a6ee,7a2e3610-e591-41d0-a71c-0293f85ced58,8cb34c5d-c010-4905-8278-52365ffb9eea,Manager,12,68.7,44,16,6,2025-11-14T20:33:45.196387,2024-11-22T20:33:45.196389,2025-11-17T20:33:45.196390
0bec5156-9ddd-ddd3-10e1-142c867c7d69,f34c2c97-575b-493e-b555-137383e5a6ee,c2cf845a-bf44-4514-bc07-156b26d524d6,851026b8-05d4-4ac5-a3e3-0f36df9cb384,Senior Contributor,92,72.1,50,28,30,2025-11-11T20:33:45.196400,2018-04-28T20:33:45.196402,2025-11-17T20:33:45.196403
cba3038c-786c-2580-7cac-c74d8ad650c7,f34c2c97-575b-493e-b555-137383e5a6ee,f544756d-a432-4897-8abc-71a730f7f164,72c122b7-a434-4245-8433-d12fbe1512d6,Director,56,81.6,17,27,32,2025-10-28T20:33:45.196413,2021-04-12T20:33:45.196415,2025-11-17T20:33:45.196416
12b65811-b4b0-8178-0f96-76851f029ac4,f34c2c97-575b-493e-b555-137383e5a6ee,bd103e83-ae26-49dd-86da-878f5a0aa584,58ebe776-1d9f-4eaa-a99f-bd11de8a9b61,Senior Manager,158,62.5,38,18,10,2025-11-07T20:33:45.196432,2012-11-25T20:33:45.196433,2025-11-17T20:33:45.196435
77d842a2-e633-cb76-b2eb-928c80a2450c,f34c2c97-575b-493e-b555-137383e5a6ee,5b39b32d-b5d0-4dd5-bfae-573209077dd9,9f122414-3174-44fd-ac89-f0a7c702bb92,C-Level,167,53.6,37,26,14,2025-11-16T20:33:45.196445,2012-02-29T20:33:45.196447,2025-11-17T20:33:45.196448
19294f45-bd56-c8a4-9871-bf92faca44be,f34c2c97-575b-493e-b555-137383e5a6ee,3d251303-cfaa-466d-9f7d-ea2025b416ff,5c28b738-4b5e-4cc9-a175-868acd6d1702,VP,22,81.7,18,22,25,2025-10-30T20:33:45.196459,2024-01-27T20:33:45.196461,2025-11-17T20:33:45.196462
ca103e96-1aa6-d036-b2dc-9e5a54076502,f34c2c97-575b-493e-b555-137383e5a6ee,3d251303-cfaa-466d-9f7d-ea2025b416ff,32e517e4-9186-4e66-a915-69335d0f8c14,VP,136,61.6,8,20,34,2025-11-10T20:33:45.196472,2014-09-16T20:33:45.196474,2025-11-17T20:33:45.196475
a065c816-fd6f-4f04-0e2e-16640fab9baf,f34c2c97-575b-493e-b555-137383e5a6ee,bd103e83-ae26-49dd-86da-878f5a0aa584,21c4a633-33cd-474d-9eac-eacccdba72ff,Senior Contributor,180,65.4,42,21,9,2025-11-08T20:33:45.196485,2011-02-04T20:33:45.196486,2025-11-17T20:33:45.196488
159b50ae-ed98-7c41-0c16-291f4f8426f5,f34c2c97-575b-493e-b555-137383e5a6ee,7a2e3610-e591-41d0-a71c-0293f85ced58,2f56dce1-acb2-4445-8c7a-23c09d8d5033,Senior Contributor,132,84.9,36,3,0,2025-10-29T20:33:45.196502,2015-01-14T20:33:45.196506,2025-11-17T20:33:45.196508
1038bf2d-4883-7d34-7d8b-0946437c2a43,f34c2c97-575b-493e-b555-137383e5a6ee,bb5e86a4-deab-4ca5-9564-92282fed72c6,fff078a0-24cf-486f-a795-d51ad880bffc,Individual Contributor,134,46.8,35,6,2,2025-11-04T20:33:45.196539,2014-11-15T20:33:45.196542,2025-11-17T20:33:45.196543
46bbc1b4-8859-9be6-6fd8-0ec40fa36e65,f34c2c97-575b-493e-b555-137383e5a6ee,9c04d369-5de3-44f7-9263-09599413bdc2,ac7e4e9d-c5ed-4f30-9f61-79c3c309ac48,Senior Contributor,131,76.9,40,28,27,2025-11-08T20:33:45.196554,2015-02-13T20:33:45.196556,2025-11-17T20:33:45.196557
6193c360-ada3-89e7-f3bb-baaeaa6b7001,f34c2c97-575b-493e-b555-137383e5a6ee,3d251303-cfaa-466d-9f7d-ea2025b416ff,35d89946-71d9-40e1-8187-6225c54d7a47,C-Level,47,42.2,43,7,32,2025-11-10T20:33:45.196567,2022-01-07T20:33:45.196569,2025-11-17T20:33:45.196571
af1169c4-e4d7-115a-9b21-c7687dffbf67,f34c2c97-575b-493e-b555-137383e5a6ee,b035a935-9dac-499b-8c29-cdf950f9213d,bfbb5f6b-0e77-4222-8e3f-467f67416ec7,Senior Director,220,68.2,4,16,8,2025-11-03T20:33:45.196584,2007-10-23T20:33:45.196586,2025-11-17T20:33:45.196587
96a0f5ac-fb11-9ce7-37ec-48a0a7ce6658,f34c2c97-575b-493e-b555-137383e5a6ee,9c04d369-5de3-44f7-9263-09599413bdc2,aec5e63b-b889-4cf2-b674-bc5d07368811,Individual Contributor,113,77.5,48,17,35,2025-11-09T20:33:45.196598,2016-08-06T20:33:45.196601,2025-11-17T20:33:45.196603
1f8e794f-6528-266c-598f-e654eb105079,f34c2c97-575b-493e-b555-137383e5a6ee,f544756d-a432-4897-8abc-71a730f7f164,862cc71a-4b54-4fc7-b938-4cbe051d2e8f,Individual Contributor,57,52.3,18,26,34,2025-11-16T20:33:45.196615,2021-03-13T20:33:45.196617,2025-11-17T20:33:45.196618
5c8ae397-28cc-1ff0-75fb-ed085a83fe18,f34c2c97-575b-493e-b555-137383e5a6ee,5b39b32d-b5d0-4dd5-bfae-573209077dd9,45740b4b-328a-4d5e-8f66-241b401bbefa,VP,144,49.9,15,3,11,2025-10-31T20:33:45.196628,2014-01-19T20:33:45.196630,2025-11-17T20:33:45.196632
585b8fb4-5c2d-514c-cdd4-4b078d8921db,f34c2c97-575b-493e-b555-137383e5a6ee,7a2e3610-e591-41d0-a71c-0293f85ced58,2309ac3c-1529-4638-8028-fe2be316d8c2,C-Level,56,97.7,9,26,10,2025-10-24T20:33:45.196642,2021-04-12T20:33:45.196643,2025-11-17T20:33:45.196645
213ba6bb-6484-e797-35d5-64d46303fbb0,f34c2c97-575b-493e-b555-137383e5a6ee,9c04d369-5de3-44f7-9263-09599413bdc2,6018970c-bca3-4cdb-ada0-e0ab7c0d3bec,Senior Director,62,61.8,41,30,26,2025-10-31T20:33:45.196654,2020-10-14T20:33:45.196656,2025-11-17T20:33:45.196658
bb3d6cb7-bbcd-0bab-8384-46b9be6c64e7,f34c2c97-575b-493e-b555-137383e5a6ee,b035a935-9dac-499b-8c29-cdf950f9213d,9a19cf2f-ec3f-4fe2-a602-5cb25254cd57,Senior Contributor,92,81.9,16,1,11,2025-11-10T20:33:45.196670,2018-04-28T20:33:45.196672,2025-11-17T20:33:45.196673
fa3d45db-c122-5160-4e01-37d3183b39d0,f34c2c97-575b-493e-b555-137383e5a6ee,5b39b32d-b5d0-4dd5-bfae-573209077dd9,d5e5b2d6-3d29-4f0d-9f3b-6089a516830f,Director,170,84.3,10,10,27,2025-11-06T20:33:45.196683,2011-12-01T20:33:45.196685,2025-11-17T20:33:45.196686
a91a5d88-737e-eea4-425c-eeb6e98e2521,f34c2c97-575b-493e-b555-137383e5a6ee,c2cf845a-bf44-4514-bc07-156b26d524d6,6fe8beb4-9036-473a-92b5-059526796723,Senior Contributor,217,81.3,26,6,6,2025-10-25T20:33:45.196696,2008-01-21T20:33:45.196698,2025-11-17T20:33:45.196700
c1536752-2cb2-38cc-b9bd-1f95cc0752d3,f34c2c97-575b-493e-b555-137383e5a6ee,7a2e3610-e591-41d0-a71c-0293f85ced58,bcedb1de-30dc-4488-a647-c3719f81cadf,VP,117,40.6,42,9,0,2025-11-13T20:33:45.196710,2016-04-08T20:33:45.196712,2025-11-17T20:33:45.196713
4e26bce5-849f-61a8-adb0-ab9b920b3b73,f34c2c97-575b-493e-b555-137383e5a6ee,c2cf845a-bf44-4514-bc07-156b26d524d6,b96858f2-9b31-4de9-a21a-90baa7dfcfdb,Individual Contributor,39,73.9,5,6,2,2025-10-26T20:33:45.196723,2022-09-04T20:33:45.196725,2025-11-17T20:33:45.196726
56704828-a5be-f55f-6b9c-7f84f7f85c16,f34c2c97-575b-493e-b555-137383e5a6ee,5b39b32d-b5d0-4dd5-bfae-573209077dd9,c3eef63f-aeb1-4140-82bf-81bece9cb60b,Director,107,64.2,50,9,28,2025-11-07T20:33:45.196737,2017-02-02T20:33:45.196739,2025-11-17T20:33:45.196740
d6c37090-9039-1733-dec7-6fa55c743cac,f34c2c97-575b-493e-b555-137383e5a6ee,3d251303-cfaa-466d-9f7d-ea2025b416ff,166c1e63-983a-48bb-b66d-691abf36eab5,C-Level,105,58.5,34,21,15,2025-11-02T20:33:45.196750,2017-04-03T20:33:45.196752,2025-11-17T20:33:45.196753
e641ab30-a7f0-5403-d310-09cdfb6b2292,f34c2c97-575b-493e-b555-137383e5a6ee,9c04d369-5de3-44f7-9263-09599413bdc2,51c49f72-6985-424b-9dc5-ba4a08c953c3,VP,139,58.6,25,0,15,2025-11-15T20:33:45.196763,2014-06-18T20:33:45.196765,2025-11-17T20:33:45.196766
d0f42018-8695-e585-3980-34c10fd5de22,f34c2c97-575b-493e-b555-137383e5a6ee,9c04d369-5de3-44f7-9263-09599413bdc2,7d1e6efc-9898-49f4-b016-ec80779c1adb,Team Lead,3,75.3,50,29,6,2025-10-29T20:33:45.196793,2025-08-19T20:33:45.196795,2025-11-17T20:33:45.196796
52652619-43a8-7fbb-1fcb-e0d43c6e3a98,f34c2c97-575b-493e-b555-137383e5a6ee,5b39b32d-b5d0-4dd5-bfae-573209077dd9,c5b61546-48f9-4bee-8f21-ddd0d0db8dd4,Senior Manager,126,74.1,37,24,5,2025-11-09T20:33:45.196806,2015-07-13T20:33:45.196808,2025-11-17T20:33:45.196809
22d2f235-c548-0c52-2219-b1d9b5426a4b,f34c2c97-575b-493e-b555-137383e5a6ee,bb5e86a4-deab-4ca5-9564-92282fed72c6,8691ae6c-432f-4138-82ec-5a52ae007ed5,C-Level,112,98.1,4,9,40,2025-11-02T20:33:45.196822,2016-09-05T20:33:45.196824,2025-11-17T20:33:45.196825
3149f002-80f4-b8d6-b401-fd837f9742a4,f34c2c97-575b-493e-b555-137383e5a6ee,c2cf845a-bf44-4514-bc07-156b26d524d6,072b4cce-ed0d-4f18-b85e-620c913a716a,VP,64,77.6,17,23,27,2025-10-18T20:33:45.196835,2020-08-15T20:33:45.196837,2025-11-17T20:33:45.196838
8a024c2c-6376-bb79-9176-3bbef537014f,f34c2c97-575b-493e-b555-137383e5a6ee,c2cf845a-bf44-4514-bc07-156b26d524d6,cbe65373-787f-4ab6-b0da-1f9cec52da25,Individual Contributor,113,69.5,10,15,39,2025-10-24T20:33:45.196851,2016-08-06T20:33:45.196855,2025-11-17T20:33:45.196856
3ce50ea7-ac4e-e2ed-1179-debfa8b7a847,f34c2c97-575b-493e-b555-137383e5a6ee,c2cf845a-bf44-4514-bc07-156b26d524d6,d08a6370-433e-46a6-911c-8387c625db5b,Individual Contributor,34,46.1,3,15,20,2025-11-16T20:33:45.196867,2023-02-01T20:33:45.196868,2025-11-17T20:33:45.196870
872ad056-ff21-e590-8c7a-a6fce12d4677,f34c2c97-575b-493e-b555-137383e5a6ee,bb5e86a4-deab-4ca5-9564-92282fed72c6,d61f7b24-15bf-4f74-bb17-53434e5cd6d8,Senior Manager,29,90.6,39,14,14,2025-10-26T20:33:45.196879,2023-07-01T20:33:45.196881,2025-11-17T20:33:45.196882
a7054d8e-0008-c4e7-4cb4-3c62c00e8e4e,f34c2c97-575b-493e-b555-137383e5a6ee,6b0d2e85-bf5f-4224-9bb0-1194259d10b4,43fd5ad5-48c9-46c7-80c5-11fb02bc4785,Director,99,93.2,38,9,2,2025-11-06T20:33:45.196892,2017-09-30T20:33:45.196893,2025-11-17T20:33:45.196895
cbec3110-3007-5571-d568-b140811643cf,f34c2c97-575b-493e-b555-137383e5a6ee,9c04d369-5de3-44f7-9263-09599413bdc2,9ddf84de-1ffd-4640-a549-6490fe4c4d55,C-Level,87,86.3,17,6,27,2025-11-08T20:33:45.196905,2018-09-25T20:33:45.196907,2025-11-17T20:33:45.196908
2b08b734-5b24-56ab-7e0e-c38b3d108cf9,f34c2c97-575b-493e-b555-137383e5a6ee,c2cf845a-bf44-4514-bc07-156b26d524d6,82fbdd19-830c-4459-884e-400eb2347255,C-Level,79,64.5,16,2,29,2025-10-23T20:33:45.196918,2019-05-23T20:33:45.196920,2025-11-17T20:33:45.196921
0507964e-2078-20a8-8516-02a219756f6b,f34c2c97-575b-493e-b555-137383e5a6ee,7a2e3610-e591-41d0-a71c-0293f85ced58,da80e234-f8a6-4e2e-ac52-756ba2edf877,Senior Director,131,78.6,48,5,0,2025-11-07T20:33:45.196932,2015-02-13T20:33:45.196934,2025-11-17T20:33:45.196935
83825c8a-b3cb-69b5-4bb8-9427271e807c,f34c2c97-575b-493e-b555-137383e5a6ee,c2cf845a-bf44-4514-bc07-156b26d524d6,9ccb6a41-d456-4a31-b6f4-32fb33c2151d,VP,59,53.5,31,11,38,2025-10-19T20:33:45.196945,2021-01-12T20:33:45.196946,2025-11-17T20:33:45.196948
1477ce35-1690-5707-c174-722486590c43,f34c2c97-575b-493e-b555-137383e5a6ee,6b0d2e85-bf5f-4224-9bb0-1194259d10b4,a0c1144b-48eb-4b14-bdcf-3eb77e651898,Senior Manager,179,85.2,30,5,6,2025-11-16T20:33:45.196960,2011-03-06T20:33:45.196961,2025-11-17T20:33:45.196963
b9c56842-a39c-c755-49a7-d5fe653e2b79,f34c2c97-575b-493e-b555-137383e5a6ee,5b39b32d-b5d0-4dd5-bfae-573209077dd9,fe0a0ad4-67f3-4be1-9351-0e238bb3be98,Senior Director,104,74.2,47,13,7,2025-11-01T20:33:45.196973,2017-05-03T20:33:45.196974,2025-11-17T20:33:45.196979
0f46ffed-3820-1dde-c241-6595834bee94,f34c2c97-575b-493e-b555-137383e5a6ee,f544756d-a432-4897-8abc-71a730f7f164,ff131545-82d5-495e-864c-1c1d32aacace,Senior Manager,38,57.4,15,26,30,2025-10-28T20:33:45.196990,2022-10-04T20:33:45.196992,2025-11-17T20:33:45.196993
eefaf040-6106-cd9a-e040-bbd64a8b8150,f34c2c97-575b-493e-b555-137383e5a6ee,f544756d-a432-4897-8abc-71a730f7f164,5d57976b-73b7-4a65-893a-d3b202789ad6,Senior Manager,200,57.5,27,12,8,2025-11-11T20:33:45.197004,2009-06-14T20:33:45.197006,2025-11-17T20:33:45.197007
d2230df8-7588-0ff2-8283-22847d7dac2b,f34c2c97-575b-493e-b555-137383e5a6ee,bd103e83-ae26-49dd-86da-878f5a0aa584,2ad9c9da-9730-4bbb-9b83-f41f853cdce2,Senior Contributor,19,69.7,19,12,34,2025-10-27T20:33:45.197018,2024-04-26T20:33:45.197019,2025-11-17T20:33:45.197021
cf533f98-02f6-59b9-be14-06865c127a3d,f34c2c97-575b-493e-b555-137383e5a6ee,9c04d369-5de3-44f7-9263-09599413bdc2,70d0e533-688d-4f0e-86fe-53fbd357d156,Senior Director,101,79.6,37,11,3,2025-11-01T20:33:45.197031,2017-08-01T20:33:45.197033,2025-11-17T20:33:45.197034
1e5dbddc-50ed-02b6-71db-ce40c97b9aab,f34c2c97-575b-493e-b555-137383e5a6ee,bb5e86a4-deab-4ca5-9564-92282fed72c6,ae440b9f-e480-44ff-bf89-8bf61910a80e,Senior Manager,52,53.0,25,4,0,2025-10-22T20:33:45.197048,2021-08-10T20:33:45.197050,2025-11-17T20:33:45.197051
8afe6b85-92e5-da81-fbcb-296dba46c496,f34c2c97-575b-493e-b555-137383e5a6ee,c2cf845a-bf44-4514-bc07-156b26d524d6,b59ce273-3baf-4413-afc3-42f55496d083,Individual Contributor,168,90.5,20,13,7,2025-11-08T20:33:45.197061,2012-01-30T20:33:45.197063,2025-11-17T20:33:45.197064
985aaa52-1ed7-579c-ff7d-4f8b0032b76e,f34c2c97-575b-493e-b555-137383e5a6ee,6b0d2e85-bf5f-4224-9bb0-1194259d10b4,97730818-0af6-4a2c-bcf0-9883978f7780,C-Level,46,95.0,16,18,6,2025-10-27T20:33:45.197075,2022-02-06T20:33:45.197076,2025-11-17T20:33:45.197078
03df16e1-5cce-cebb-028b-fb5c70275f2a,f34c2c97-575b-493e-b555-137383e5a6ee,c2cf845a-bf44-4514-bc07-156b26d524d6,5310b93e-6f22-4848-bae6-bed4d2ba3669,Senior Director,123,65.3,49,13,23,2025-11-16T20:33:45.197088,2015-10-11T20:33:45.197092,2025-11-17T20:33:45.197093
e1a894de-98a0-9fcb-c652-2d94188634e1,f34c2c97-575b-493e-b555-137383e5a6ee,5b39b32d-b5d0-4dd5-bfae-573209077dd9,59ba4498-a37c-4ba5-b7e3-b6d1f1cdf4c9,Director,136,92.7,35,12,23,2025-11-13T20:33:45.197106,2014-09-16T20:33:45.197108,2025-11-17T20:33:45.197109
a9050848-1476-9396-825e-1cde085319b6,f34c2c97-575b-493e-b555-137383e5a6ee,6b0d2e85-bf5f-4224-9bb0-1194259d10b4,a7d67e9d-5da2-4e85-a399-afd73684eac9,Manager,86,93.4,27,28,24,2025-11-15T20:33:45.197142,2018-10-25T20:33:45.197145,2025-11-17T20:33:45.197146
77c04d10-4aa5-fa61-8d5a-7e3859a6b387,f34c2c97-575b-493e-b555-137383e5a6ee,f544756d-a432-4897-8abc-71a730f7f164,a902ebcc-e802-48ed-be80-d2fb75a9c2fc,C-Level,156,92.6,42,21,31,2025-11-02T20:33:45.197157,2013-01-24T20:33:45.197159,2025-11-17T20:33:45.197161
91f7b43b-6809-e040-b9ec-b64604b3ebab,f34c2c97-575b-493e-b555-137383e5a6ee,f544756d-a432-4897-8abc-71a730f7f164,cf0ac1b9-c4b6-46da-a230-0226cdbbf618,Director,18,48.8,23,6,7,2025-10-23T20:33:45.197174,2024-05-26T20:33:45.197176,2025-11-17T20:33:45.197178
9cffaf3e-306e-9f7f-f923-71b63fed8bd8,f34c2c97-575b-493e-b555-137383e5a6ee,5b39b32d-b5d0-4dd5-bfae-573209077dd9,e23c24ad-1b68-485d-bbeb-569c34ebbeef,Senior Contributor,64,72.8,41,20,39,2025-11-16T20:33:45.197187,2020-08-15T20:33:45.197189,2025-11-17T20:33:45.197190
30beef42-41a4-c48d-5a0d-e15444ffcf85,f34c2c97-575b-493e-b555-137383e5a6ee,c2cf845a-bf44-4514-bc07-156b26d524d6,9e4d5853-e1df-434c-846a-b3cb349d9179,Team Lead,101,52.6,12,12,11,2025-11-07T20:33:45.197200,2017-08-01T20:33:45.197202,2025-11-17T20:33:45.197207
e1974382-d7a9-84fb-f0e2-45a8779b4d5b,f34c2c97-575b-493e-b555-137383e5a6ee,6b0d2e85-bf5f-4224-9bb0-1194259d10b4,78e404da-8fa0-4f9c-8ced-d387a05db378,Team Lead,34,56.4,31,10,19,2025-10-30T20:33:45.197217,2023-02-01T20:33:45.197219,2025-11-17T20:33:45.197221
b89924f1-baa9-8373-fff9-cf84c6a5a717,f34c2c97-575b-493e-b555-137383e5a6ee,7a2e3610-e591-41d0-a71c-0293f85ced58,e82c8c13-5f2a-4bc8-a3ec-31cd7238f455,VP,107,42.5,26,15,24,2025-11-02T20:33:45.197232,2017-02-02T20:33:45.197233,2025-11-17T20:33:45.197235
f822c407-d43e-29d1-dbf5-db091e55da64,f34c2c97-575b-493e-b555-137383e5a6ee,9c04d369-5de3-44f7-9263-09599413bdc2,4d51af86-de5c-4004-8646-49087ab61396,VP,59,72.5,21,29,8,2025-11-01T20:33:45.197244,2021-01-12T20:33:45.197246,2025-11-17T20:33:45.197247
db583dca-a674-8f69-7063-d8890561ddb8,f34c2c97-575b-493e-b555-137383e5a6ee,bd103e83-ae26-49dd-86da-878f5a0aa584,52b9d4b3-2b9b-4378-b940-45cf929abd6f,Senior Manager,140,98.0,15,29,40,2025-11-02T20:33:45.197257,2014-05-19T20:33:45.197259,2025-11-17T20:33:45.197260
0e083965-0afe-42d5-7951-c92f6c13164c,f34c2c97-575b-493e-b555-137383e5a6ee,6b0d2e85-bf5f-4224-9bb0-1194259d10b4,c54e99aa-d420-4f4d-93ab-c92da6c149e1,Senior Contributor,19,46.8,3,12,37,2025-11-11T20:33:45.197273,2024-04-26T20:33:45.197275,2025-11-17T20:33:45.197276
65ac1699-8687-e14d-afe0-6a914f4fc686,f34c2c97-575b-493e-b555-137383e5a6ee,bb5e86a4-deab-4ca5-9564-92282fed72c6,a9c4b91a-cfb5-4a9b-ad85-b826d46a2d5b,Team Lead,121,45.9,44,19,40,2025-11-14T20:33:45.197286,2015-12-10T20:33:45.197288,2025-11-17T20:33:45.197289
38608832-1691-d045-864d-bfee467aef52,f34c2c97-575b-493e-b555-137383e5a6ee,3d251303-cfaa-466d-9f7d-ea2025b416ff,93b11fa3-2939-484b-8cf6-d0b0d43b7bf6,Individual Contributor,148,49.4,31,27,14,2025-10-25T20:33:45.197300,2013-09-21T20:33:45.197301,2025-11-17T20:33:45.197303
dd33879d-ed31-516a-9d65-74a858312a7d,f34c2c97-575b-493e-b555-137383e5a6ee,7a2e3610-e591-41d0-a71c-0293f85ced58,d31c1d4d-f1c6-4c1c-8d7f-5d37e8cc7c2a,C-Level,86,64.3,0,28,31,2025-10-25T20:33:45.197313,2018-10-25T20:33:45.197314,2025-11-17T20:33:45.197316
97d75075-707d-b0d1-bdfd-bf2df1edaac3,f34c2c97-575b-493e-b555-137383e5a6ee,7a2e3610-e591-41d0-a71c-0293f85ced58,70119291-5722-4caa-9731-394ca836266b,Senior Director,18,49.7,1,20,40,2025-10-26T20:33:45.197326,2024-05-26T20:33:45.197328,2025-11-17T20:33:45.197329
ff3ab9ab-f3fc-0d90-1b6e-2c79fcae1354,f34c2c97-575b-493e-b555-137383e5a6ee,7a2e3610-e591-41d0-a71c-0293f85ced58,8fe28ac4-5600-4090-b8be-bc5094b6d2ae,Individual Contributor,73,84.1,34,16,19,2025-10-21T20:33:45.197339,2019-11-19T20:33:45.197341,2025-11-17T20:33:45.197342
b0756c17-b20b-2da4-68b6-2c4d4b21d648,f34c2c97-575b-493e-b555-137383e5a6ee,7a2e3610-e591-41d0-a71c-0293f85ced58,e450fc56-d396-435e-b426-1942a86e10cb,Individual Contributor,44,80.6,0,11,16,2025-10-30T20:33:45.197353,2022-04-07T20:33:45.197355,2025-11-17T20:33:45.197359
f039d1cb-f7e7-5638-b6c7-6303abdae225,f34c2c97-575b-493e-b555-137383e5a6ee,9c04d369-5de3-44f7-9263-09599413bdc2,ebef8038-e30e-42a2-842f-5a088b24b5f0,Manager,95,43.6,43,5,32,2025-10-23T20:33:45.197370,2018-01-28T20:33:45.197372,2025-11-17T20:33:45.197373
613c6806-2f6d-1456-8a35-065620fcc616,f34c2c97-575b-493e-b555-137383e5a6ee,c2cf845a-bf44-4514-bc07-156b26d524d6,6600a278-1938-4f08-a12e-acf44f44866b,Senior Director,169,93.2,47,28,21,2025-10-31T20:33:45.197383,2011-12-31T20:33:45.197385,2025-11-17T20:33:45.197386
47505797-ad04-547c-c6dc-caa99566dfd3,f34c2c97-575b-493e-b555-137383e5a6ee,7a2e3610-e591-41d0-a71c-0293f85ced58,3ba2622e-ddf8-41bc-9f39-4faef4468f25,Team Lead,148,99.6,2,25,27,2025-10-28T20:33:45.197396,2013-09-21T20:33:45.197398,2025-11-17T20:33:45.197399
5e43984a-0d38-e8e1-6f4c-ec511da711ed,f34c2c97-575b-493e-b555-137383e5a6ee,7a2e3610-e591-41d0-a71c-0293f85ced58,184aead7-6d62-4e1c-8a50-bfc78a5567d0,Manager,97,60.6,26,12,29,2025-10-19T20:33:45.197411,2017-11-29T20:33:45.197413,2025-11-17T20:33:45.197414
2386dd21-6a81-f4e4-9e89-71b96afc787f,f34c2c97-575b-493e-b555-137383e5a6ee,5b39b32d-b5d0-4dd5-bfae-573209077dd9,bfda9d35-06a8-465c-9161-caf3c6855146,Senior Manager,209,56.6,7,25,9,2025-11-08T20:33:45.197424,2008-09-17T20:33:45.197426,2025-11-17T20:33:45.197427
5473a30b-1254-612f-3d1b-1faa95d05410,f34c2c97-575b-493e-b555-137383e5a6ee,3d251303-cfaa-466d-9f7d-ea2025b416ff,b079a35a-f90c-47bd-8246-79984f76c386,Team Lead,185,43.2,44,2,3,2025-11-17T20:33:45.197441,2010-09-07T20:33:45.197442,2025-11-17T20:33:45.197444
